pkg_name,pkg_vig_any,pkg_vig_name,pkg_vig_url,words_cnt,error_msg
GGEBiplots,0,NA,NA,NA,NA
pcensmix,0,NA,NA,NA,NA
c2c,1,vignettes/c2c-workflow.html,https://cran.r-project.org/web/packages/c2c/vignettes/c2c-workflow.html,651,NA
geoGAM,0,NA,NA,NA,NA
dsmodels,0,NA,NA,NA,NA
prisonbrief,0,NA,NA,NA,NA
vcov,0,NA,NA,NA,NA
spNNGP,0,NA,NA,NA,NA
DCA,0,NA,NA,NA,NA
BayesianGLasso,0,NA,NA,NA,NA
FastSF,0,NA,NA,NA,NA
harmonicmeanp,0,NA,NA,NA,NA
ivregEX,0,NA,NA,NA,NA
liquidSVM,1,vignettes/demo.html,https://cran.r-project.org/web/packages/liquidSVM/vignettes/demo.html,2658,NA
liquidSVM,1,vignettes/documentation.html,https://cran.r-project.org/web/packages/liquidSVM/vignettes/documentation.html,1841,NA
OBRE,0,NA,NA,NA,NA
scifigure,1,vignettes/Visualizing_Scientific_Replication.html,https://cran.r-project.org/web/packages/scifigure/vignettes/Visualizing_Scientific_Replication.html,414,NA
diffpriv,1,vignettes/bernstein.pdf,https://cran.r-project.org/web/packages/diffpriv/vignettes/bernstein.pdf,928,NA
diffpriv,1,vignettes/diffpriv.pdf,https://cran.r-project.org/web/packages/diffpriv/vignettes/diffpriv.pdf,1474,NA
social,0,NA,NA,NA,NA
brlrmr,0,NA,NA,NA,NA
Census2016,1,vignettes/Census2016.pdf,https://cran.r-project.org/web/packages/Census2016/vignettes/Census2016.pdf,488,NA
cnbdistr,1,vignettes/my-vignette.html,https://cran.r-project.org/web/packages/cnbdistr/vignettes/my-vignette.html,517,NA
ercv,0,NA,NA,NA,NA
flexsurvcure,1,vignettes/flexsurvcure.html,https://cran.r-project.org/web/packages/flexsurvcure/vignettes/flexsurvcure.html,210,NA
fragilityindex,0,NA,NA,NA,NA
LCox,0,NA,NA,NA,NA
sergeant,0,NA,NA,NA,NA
gh,0,NA,NA,NA,NA
llogistic,0,NA,NA,NA,NA
senstrat,0,NA,NA,NA,NA
centiserve,0,NA,NA,NA,NA
docker,1,vignettes/Getting_Started_with_Docker.html,https://cran.r-project.org/web/packages/docker/vignettes/Getting_Started_with_Docker.html,349,NA
DrImpute,1,vignettes/DrImpute.html,https://cran.r-project.org/web/packages/DrImpute/vignettes/DrImpute.html,122,NA
randomForestExplainer,1,vignettes/randomForestExplainer.html,https://cran.r-project.org/web/packages/randomForestExplainer/vignettes/randomForestExplainer.html,2328,NA
spongecake,0,NA,NA,NA,NA
tetraclasse,0,NA,NA,NA,NA
TSF,0,NA,NA,NA,NA
credsubs,0,NA,NA,NA,NA
geotoolsR,0,NA,NA,NA,NA
interfr,0,NA,NA,NA,NA
noaastormevents,1,vignettes/details.html,https://cran.r-project.org/web/packages/noaastormevents/vignettes/details.html,2645,NA
noaastormevents,1,vignettes/noaastormevents.html,https://cran.r-project.org/web/packages/noaastormevents/vignettes/noaastormevents.html,1410,NA
facebook.S4,0,NA,NA,NA,NA
interim,0,NA,NA,NA,NA
integIRTy,1,vignettes/integIRTy.pdf,https://cran.r-project.org/web/packages/integIRTy/vignettes/integIRTy.pdf,1328,NA
NameNeedle,1,vignettes/blastName.pdf,https://cran.r-project.org/web/packages/NameNeedle/vignettes/blastName.pdf,969,NA
roots,1,vignettes/roots.html,https://cran.r-project.org/web/packages/roots/vignettes/roots.html,125,NA
AutoDeskR,1,vignettes/AutoDeskR.html,https://cran.r-project.org/web/packages/AutoDeskR/vignettes/AutoDeskR.html,716,NA
dGAselID,0,NA,NA,NA,NA
FUNLDA,0,NA,NA,NA,NA
netcom,0,NA,NA,NA,NA
oompaData,0,NA,NA,NA,NA
PoloniexR,0,NA,NA,NA,NA
SFS,0,NA,NA,NA,NA
decomposedPSF,1,vignettes/decomposedPSF-vignette.html,https://cran.r-project.org/web/packages/decomposedPSF/vignettes/decomposedPSF-vignette.html,14,NA
fcm,1,vignettes/vignettes.html,https://cran.r-project.org/web/packages/fcm/vignettes/vignettes.html,780,NA
lpdensity,0,NA,NA,NA,NA
mthapower,0,NA,NA,NA,NA
postlightmercury,0,NA,NA,NA,NA
fcuk,1,vignettes/fcuk.html,https://cran.r-project.org/web/packages/fcuk/vignettes/fcuk.html,224,NA
ggplotgui,0,NA,NA,NA,NA
l1kdeconv,0,NA,NA,NA,NA
mixlink,0,NA,NA,NA,NA
waccR,1,vignettes/Calculate_WACC_in_R.html,https://cran.r-project.org/web/packages/waccR/vignettes/Calculate_WACC_in_R.html,137,NA
BNPMediation,0,NA,NA,NA,NA
SobolSequence,1,vignettes/sobolsequence.html,https://cran.r-project.org/web/packages/SobolSequence/vignettes/sobolsequence.html,76,NA
textile,0,NA,NA,NA,NA
Autoplotprotein,0,NA,NA,NA,NA
correlbinom,0,NA,NA,NA,NA
ggChernoff,0,NA,NA,NA,NA
mandelbrot,0,NA,NA,NA,NA
Robocoap,0,NA,NA,NA,NA
assocInd,0,NA,NA,NA,NA
awspack,0,NA,NA,NA,NA
catSurv,0,NA,NA,NA,NA
coxphSGD,0,NA,NA,NA,NA
midas,0,NA,NA,NA,NA
numGen,0,NA,NA,NA,NA
SuperGauss,1,vignettes/SuperGauss-quicktut.html,https://cran.r-project.org/web/packages/SuperGauss/vignettes/SuperGauss-quicktut.html,1259,NA
aws.cloudtrail,0,NA,NA,NA,NA
aws.sns,0,NA,NA,NA,NA
aws.sqs,0,NA,NA,NA,NA
cepR,0,NA,NA,NA,NA
SSM,1,vignettes/SSM.html,https://cran.r-project.org/web/packages/SSM/vignettes/SSM.html,1262,NA
wql,1,vignettes/wql-package.html,https://cran.r-project.org/web/packages/wql/vignettes/wql-package.html,3075,NA
aurelius,1,vignettes/basic-usage.html,https://cran.r-project.org/web/packages/aurelius/vignettes/basic-usage.html,91,NA
aurelius,1,vignettes/migration-to-new-syntax.html,https://cran.r-project.org/web/packages/aurelius/vignettes/migration-to-new-syntax.html,1088,NA
ecolottery,1,vignettes/Barro_Colorado.html,https://cran.r-project.org/web/packages/ecolottery/vignettes/Barro_Colorado.html,1026,NA
ecolottery,1,vignettes/coalesc_vignette.html,https://cran.r-project.org/web/packages/ecolottery/vignettes/coalesc_vignette.html,2204,NA
mnis,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/mnis/vignettes/introduction.html,521,NA
autoBagging,0,NA,NA,NA,NA
aws.lambda,0,NA,NA,NA,NA
geoSpectral,0,NA,NA,NA,NA
hurdlr,0,NA,NA,NA,NA
kgschart,0,NA,NA,NA,NA
quickregression,0,NA,NA,NA,NA
rsoi,0,NA,NA,NA,NA
aws.iam,0,NA,NA,NA,NA
fence,0,NA,NA,NA,NA
hbdct,0,NA,NA,NA,NA
MicroMacroMultilevel,0,NA,NA,NA,NA
SkyWatchr,0,NA,NA,NA,NA
BiBitR,0,NA,NA,NA,NA
hhh4contacts,0,NA,NA,NA,NA
scpm,0,NA,NA,NA,NA
StratifiedRF,0,NA,NA,NA,NA
BradleyTerryScalable,1,vignettes/BradleyTerryScalable.html,https://cran.r-project.org/web/packages/BradleyTerryScalable/vignettes/BradleyTerryScalable.html,1876,NA
gsloid,1,vignettes/Introduction.html,https://cran.r-project.org/web/packages/gsloid/vignettes/Introduction.html,657,NA
kazaam,1,vignettes/kazaam.pdf,https://cran.r-project.org/web/packages/kazaam/vignettes/kazaam.pdf,2537,NA
My.stepwise,0,NA,NA,NA,NA
pinnacle.data,0,NA,NA,NA,NA
assertable,1,vignettes/assertion_template.html,https://cran.r-project.org/web/packages/assertable/vignettes/assertion_template.html,371,NA
assertable,1,vignettes/data_assertion_intro.html,https://cran.r-project.org/web/packages/assertable/vignettes/data_assertion_intro.html,1121,NA
assertable,1,vignettes/file_assertion_intro.html,https://cran.r-project.org/web/packages/assertable/vignettes/file_assertion_intro.html,386,NA
ExpRep,0,NA,NA,NA,NA
ForecastFramework,1,vignettes/DataPolymorphism.html,https://cran.r-project.org/web/packages/ForecastFramework/vignettes/DataPolymorphism.html,238,NA
ForecastFramework,1,vignettes/Forecasting.html,https://cran.r-project.org/web/packages/ForecastFramework/vignettes/Forecasting.html,723,NA
ForecastFramework,1,vignettes/SpatialPrediction.html,https://cran.r-project.org/web/packages/ForecastFramework/vignettes/SpatialPrediction.html,1028,NA
ForecastFramework,1,vignettes/ClassDiagram.pdf,https://cran.r-project.org/web/packages/ForecastFramework/vignettes/ClassDiagram.pdf,435,NA
goldi,1,vignettes/overexpression-analysis.html,https://cran.r-project.org/web/packages/goldi/vignettes/overexpression-analysis.html,302,NA
goldi,1,vignettes/quick-start.html,https://cran.r-project.org/web/packages/goldi/vignettes/quick-start.html,444,NA
ppcc,0,NA,NA,NA,NA
SFtools,0,NA,NA,NA,NA
sparsio,0,NA,NA,NA,NA
FSTpackage,0,NA,NA,NA,NA
gmediation,1,vignettes/gmediate.html,https://cran.r-project.org/web/packages/gmediation/vignettes/gmediate.html,395,NA
NCSampling,0,NA,NA,NA,NA
Opportunistic,0,NA,NA,NA,NA
otrimle,0,NA,NA,NA,NA
BayesTwin,0,NA,NA,NA,NA
CRANsearcher,0,NA,NA,NA,NA
intRvals,0,NA,NA,NA,NA
plater,1,vignettes/plater-basics.html,https://cran.r-project.org/web/packages/plater/vignettes/plater-basics.html,1162,NA
pltesim,0,NA,NA,NA,NA
rattle.data,0,NA,NA,NA,NA
twfy,1,vignettes/twfy.html,https://cran.r-project.org/web/packages/twfy/vignettes/twfy.html,197,NA
net.security,0,NA,NA,NA,NA
tidygenomics,1,vignettes/intro.html,https://cran.r-project.org/web/packages/tidygenomics/vignettes/intro.html,492,NA
DZEXPM,0,NA,NA,NA,NA
MultiSkew,0,NA,NA,NA,NA
BCgee,0,NA,NA,NA,NA
corset,0,NA,NA,NA,NA
JumpTest,1,vignettes/JumpTest.html,https://cran.r-project.org/web/packages/JumpTest/vignettes/JumpTest.html,362,NA
m2r,0,NA,NA,NA,NA
mljar,0,NA,NA,NA,NA
nlsrk,0,NA,NA,NA,NA
SCAT,0,NA,NA,NA,NA
MOQA,0,NA,NA,NA,NA
rMouse,1,vignettes/rMouseVignette.html,https://cran.r-project.org/web/packages/rMouse/vignettes/rMouseVignette.html,376,NA
rrcov3way,0,NA,NA,NA,NA
swapClass,0,NA,NA,NA,NA
ftDK,0,NA,NA,NA,NA
anchoredDistr,1,vignettes/anchoredDistr.html,https://cran.r-project.org/web/packages/anchoredDistr/vignettes/anchoredDistr.html,705,NA
mssqlR,0,NA,NA,NA,NA
POMaSPU,0,NA,NA,NA,NA
rematch2,0,NA,NA,NA,NA
RLeafAngle,0,NA,NA,NA,NA
taxizedb,0,NA,NA,NA,NA
ukbabynames,0,NA,NA,NA,NA
clinPK,0,NA,NA,NA,NA
namedCapture,0,NA,NA,NA,NA
PeakError,0,NA,NA,NA,NA
sfadv,0,NA,NA,NA,NA
forecastSNSTS,0,NA,NA,NA,NA
processmonitR,1,vignettes/processmonitR.html,https://cran.r-project.org/web/packages/processmonitR/vignettes/processmonitR.html,35,NA
ECFsup,0,NA,NA,NA,NA
secret,1,vignettes/secrets.html,https://cran.r-project.org/web/packages/secret/vignettes/secrets.html,260,NA
CityWaterBalance,1,vignettes/CityWaterBalance_vignette.html,https://cran.r-project.org/web/packages/CityWaterBalance/vignettes/CityWaterBalance_vignette.html,657,NA
phenopix,0,NA,NA,NA,NA
baseballDBR,1,vignettes/Database_Tools.html,https://cran.r-project.org/web/packages/baseballDBR/vignettes/Database_Tools.html,667,NA
baseballDBR,1,vignettes/FIP.html,https://cran.r-project.org/web/packages/baseballDBR/vignettes/FIP.html,363,NA
baseballDBR,1,vignettes/wOBA.html,https://cran.r-project.org/web/packages/baseballDBR/vignettes/wOBA.html,726,NA
baseballDBR,1,vignettes/wRAA_wRC.html,https://cran.r-project.org/web/packages/baseballDBR/vignettes/wRAA_wRC.html,360,NA
dataverse,1,vignettes/A-introduction.html,https://cran.r-project.org/web/packages/dataverse/vignettes/A-introduction.html,469,NA
dataverse,1,vignettes/B-search.html,https://cran.r-project.org/web/packages/dataverse/vignettes/B-search.html,116,NA
dataverse,1,vignettes/C-retrieval.html,https://cran.r-project.org/web/packages/dataverse/vignettes/C-retrieval.html,375,NA
dataverse,1,vignettes/D-archiving.html,https://cran.r-project.org/web/packages/dataverse/vignettes/D-archiving.html,179,NA
GeoRange,0,NA,NA,NA,NA
mccr,0,NA,NA,NA,NA
pleiades,1,vignettes/pleiades_vignette.html,https://cran.r-project.org/web/packages/pleiades/vignettes/pleiades_vignette.html,941,NA
zooaRchGUI,0,NA,NA,NA,NA
nscprepr,0,NA,NA,NA,NA
ZIBseq,0,NA,NA,NA,NA
d3Tree,0,NA,NA,NA,NA
argon2,0,NA,NA,NA,NA
patternator,0,NA,NA,NA,NA
SanFranBeachWater,0,NA,NA,NA,NA
standardize,1,vignettes/using-standardize.html,https://cran.r-project.org/web/packages/standardize/vignettes/using-standardize.html,4616,NA
featurizer,0,NA,NA,NA,NA
orderstats,0,NA,NA,NA,NA
colorpatch,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/colorpatch/vignettes/introduction.html,502,NA
soptdmaeA,0,NA,NA,NA,NA
frequencies,0,NA,NA,NA,NA
getmstatistic,1,vignettes/getmstatistic-tutorial.html,https://cran.r-project.org/web/packages/getmstatistic/vignettes/getmstatistic-tutorial.html,278,NA
mixEMM,0,NA,NA,NA,NA
Risk,0,NA,NA,NA,NA
xsp,0,NA,NA,NA,NA
gqlr,0,NA,NA,NA,NA
iNOTE,0,NA,NA,NA,NA
BAYESDEF,0,NA,NA,NA,NA
bdlp,1,vignettes/bdlp.html,https://cran.r-project.org/web/packages/bdlp/vignettes/bdlp.html,1278,NA
covfefe,0,NA,NA,NA,NA
gamlssbssn,0,NA,NA,NA,NA
gghalfnorm,0,NA,NA,NA,NA
HDCI,0,NA,NA,NA,NA
iadf,1,vignettes/falsering-proportion.html,https://cran.r-project.org/web/packages/iadf/vignettes/falsering-proportion.html,626,NA
piton,0,NA,NA,NA,NA
pwrAB,0,NA,NA,NA,NA
rpst,0,NA,NA,NA,NA
themetagenomics,1,vignettes/functional_prediction.html,https://cran.r-project.org/web/packages/themetagenomics/vignettes/functional_prediction.html,759,NA
themetagenomics,1,vignettes/thematic_structure.html,https://cran.r-project.org/web/packages/themetagenomics/vignettes/thematic_structure.html,2284,NA
zstdr,0,NA,NA,NA,NA
capn,0,NA,NA,NA,NA
imaginator,1,vignettes/FunctionHelpers.html,https://cran.r-project.org/web/packages/imaginator/vignettes/FunctionHelpers.html,168,NA
imaginator,1,vignettes/SimulateClaims.html,https://cran.r-project.org/web/packages/imaginator/vignettes/SimulateClaims.html,522,NA
imaginator,1,vignettes/SimulatePolicies.html,https://cran.r-project.org/web/packages/imaginator/vignettes/SimulatePolicies.html,599,NA
ck37r,0,NA,NA,NA,NA
eesim,1,vignettes/eesim.html,https://cran.r-project.org/web/packages/eesim/vignettes/eesim.html,4745,NA
glmertree,1,vignettes/glmertree.pdf,https://cran.r-project.org/web/packages/glmertree/vignettes/glmertree.pdf,1226,NA
KRMM,0,NA,NA,NA,NA
NB.MClust,0,NA,NA,NA,NA
hypersampleplan,0,NA,NA,NA,NA
logOfGamma,0,NA,NA,NA,NA
webglobe,1,vignettes/webglobe.html,https://cran.r-project.org/web/packages/webglobe/vignettes/webglobe.html,180,NA
kerasR,1,vignettes/introduction.html,https://cran.r-project.org/web/packages/kerasR/vignettes/introduction.html,1969,NA
QPBoot,0,NA,NA,NA,NA
baitmet,1,vignettes/Extended-Baitmet-Manual.pdf,https://cran.r-project.org/web/packages/baitmet/vignettes/Extended-Baitmet-Manual.pdf,2566,NA
difconet,0,NA,NA,NA,NA
ElastH,1,vignettes/ElastH.pdf,https://cran.r-project.org/web/packages/ElastH/vignettes/ElastH.pdf,2323,NA
ids,1,vignettes/ids.html,https://cran.r-project.org/web/packages/ids/vignettes/ids.html,979,NA
ImaginR,0,NA,NA,NA,NA
logistic4p,0,NA,NA,NA,NA
pencopulaCond,0,NA,NA,NA,NA
mdpeer,1,vignettes/Intro_and_usage_examples.html,https://cran.r-project.org/web/packages/mdpeer/vignettes/Intro_and_usage_examples.html,704,NA
DDM,0,NA,NA,NA,NA
dfCompare,0,NA,NA,NA,NA
phrasemachine,1,vignettes/getting_started_with_phrasemachine.html,https://cran.r-project.org/web/packages/phrasemachine/vignettes/getting_started_with_phrasemachine.html,633,NA
here,0,NA,NA,NA,NA
SmartSVA,0,NA,NA,NA,NA
didrooRFM,0,NA,NA,NA,NA
polypoly,1,vignettes/overview.html,https://cran.r-project.org/web/packages/polypoly/vignettes/overview.html,1078,NA
SeerMapper,0,NA,NA,NA,NA
stratvns,0,NA,NA,NA,NA
CharFun,0,NA,NA,NA,NA
stratbr,0,NA,NA,NA,NA
tictactoe,0,NA,NA,NA,NA
apng,0,NA,NA,NA,NA
rdoxygen,0,NA,NA,NA,NA
timelineR,1,vignettes/plot_timeline.html,https://cran.r-project.org/web/packages/timelineR/vignettes/plot_timeline.html,995,NA
TriadSim,1,vignettes/TriadSim.pdf,https://cran.r-project.org/web/packages/TriadSim/vignettes/TriadSim.pdf,2090,NA
lans2r,1,vignettes/lans2r-calculate.html,https://cran.r-project.org/web/packages/lans2r/vignettes/lans2r-calculate.html,665,NA
lans2r,1,vignettes/lans2r-hmr.html,https://cran.r-project.org/web/packages/lans2r/vignettes/lans2r-hmr.html,103,NA
lans2r,1,vignettes/lans2r.html,https://cran.r-project.org/web/packages/lans2r/vignettes/lans2r.html,849,NA
wally,0,NA,NA,NA,NA
RHPCBenchmark,1,vignettes/vignette.html,https://cran.r-project.org/web/packages/RHPCBenchmark/vignettes/vignette.html,1782,NA
RNAstructureModuleMiner,0,NA,NA,NA,NA
ROI.models.miplib,0,NA,NA,NA,NA
rpatrec,1,vignettes/Dissertation.html,https://cran.r-project.org/web/packages/rpatrec/vignettes/Dissertation.html,1595,NA
rpatrec,1,vignettes/Dissertation2.html,https://cran.r-project.org/web/packages/rpatrec/vignettes/Dissertation2.html,360,NA
xLLiM,0,NA,NA,NA,NA
Rd2md,1,vignettes/Introduction.pdf,https://cran.r-project.org/web/packages/Rd2md/vignettes/Introduction.pdf,108,NA
sotu,0,NA,NA,NA,NA
NPMOD,0,NA,NA,NA,NA
AHMbook,0,NA,NA,NA,NA
CATT,0,NA,NA,NA,NA
checkarg,0,NA,NA,NA,NA
kdevine,0,NA,NA,NA,NA
numKM,0,NA,NA,NA,NA
poisbinom,0,NA,NA,NA,NA
printr,1,vignettes/printr.html,https://cran.r-project.org/web/packages/printr/vignettes/printr.html,620,NA
GUIgems,0,NA,NA,NA,NA
easyNCDF,0,NA,NA,NA,NA
zeligverse,0,NA,NA,NA,NA
ExcessMass,0,NA,NA,NA,NA
PROscorer,1,vignettes/instrument-descriptions.html,https://cran.r-project.org/web/packages/PROscorer/vignettes/instrument-descriptions.html,1407,NA
PROscorer,1,vignettes/intro-to-proscorer.html,https://cran.r-project.org/web/packages/PROscorer/vignettes/intro-to-proscorer.html,1206,NA
rif,1,vignettes/rif_vignette.html,https://cran.r-project.org/web/packages/rif/vignettes/rif_vignette.html,673,NA
PairwiseD,0,NA,NA,NA,NA
PROscorerTools,1,vignettes/Intro_to_PROscorerTools.html,https://cran.r-project.org/web/packages/PROscorerTools/vignettes/Intro_to_PROscorerTools.html,950,NA
slim,1,vignettes/slim.pdf,https://cran.r-project.org/web/packages/slim/vignettes/slim.pdf,1071,NA
gomms,0,NA,NA,NA,NA
GEEmediate,0,NA,NA,NA,NA
learnrbook,1,vignettes/installation.html,https://cran.r-project.org/web/packages/learnrbook/vignettes/installation.html,338,NA
mbgraphic,1,vignettes/vignette.html,https://cran.r-project.org/web/packages/mbgraphic/vignettes/vignette.html,884,NA
diffMeshGP,0,NA,NA,NA,NA
EpistemicGameTheory,0,NA,NA,NA,NA
fastTextR,0,NA,NA,NA,NA
iGSEA,0,NA,NA,NA,NA
jocre,0,NA,NA,NA,NA
lifelogr,1,vignettes/summary.pdf,https://cran.r-project.org/web/packages/lifelogr/vignettes/summary.pdf,1226,NA
lifelogr,1,vignettes/vignette_viz.pdf,https://cran.r-project.org/web/packages/lifelogr/vignettes/vignette_viz.pdf,629,NA
shinycssloaders,0,NA,NA,NA,NA
sinib,0,NA,NA,NA,NA
usedist,0,NA,NA,NA,NA
iECAT,1,vignettes/iECAT.pdf,https://cran.r-project.org/web/packages/iECAT/vignettes/iECAT.pdf,420,NA
lhmixr,0,NA,NA,NA,NA
pawls,0,NA,NA,NA,NA
WebGestaltR,1,vignettes/WebGestaltR.pdf,https://cran.r-project.org/web/packages/WebGestaltR/vignettes/WebGestaltR.pdf,2512,NA
lindia,0,NA,NA,NA,NA
lsasim,0,NA,NA,NA,NA
outbreaks,0,NA,NA,NA,NA
qrsvm,0,NA,NA,NA,NA
AcuityView,0,NA,NA,NA,NA
plotprotein,0,NA,NA,NA,NA
IndianTaxCalc,0,NA,NA,NA,NA
RPEXE.RPEXT,1,vignettes/RPEXE.RPEXT.html,https://cran.r-project.org/web/packages/RPEXE.RPEXT/vignettes/RPEXE.RPEXT.html,647,NA
PROreg,0,NA,NA,NA,NA
pwr2,0,NA,NA,NA,NA
cowbell,1,vignettes/cowbell.html,https://cran.r-project.org/web/packages/cowbell/vignettes/cowbell.html,449,NA
crunchy,0,NA,NA,NA,NA
ContourFunctions,1,vignettes/Introduction_to_the_cf_R_package.html,https://cran.r-project.org/web/packages/ContourFunctions/vignettes/Introduction_to_the_cf_R_package.html,621,NA
DataGraph,0,NA,NA,NA,NA
idar,0,NA,NA,NA,NA
seasonalview,0,NA,NA,NA,NA
kmcudaR,0,NA,NA,NA,NA
m2b,1,vignettes/tutorial.html,https://cran.r-project.org/web/packages/m2b/vignettes/tutorial.html,1219,NA
qrmix,0,NA,NA,NA,NA
discord,0,NA,NA,NA,NA
dsrTest,1,vignettes/dsrTest-example.html,https://cran.r-project.org/web/packages/dsrTest/vignettes/dsrTest-example.html,482,NA
KSEAapp,1,vignettes/Overview.html,https://cran.r-project.org/web/packages/KSEAapp/vignettes/Overview.html,737,NA
mut,0,NA,NA,NA,NA
ncdump,0,NA,NA,NA,NA
onehot,0,NA,NA,NA,NA
angstroms,0,NA,NA,NA,NA
EML,1,vignettes/creating-EML.html,https://cran.r-project.org/web/packages/EML/vignettes/creating-EML.html,2738,NA
EML,1,vignettes/metadata-repositories.html,https://cran.r-project.org/web/packages/EML/vignettes/metadata-repositories.html,360,NA
EML,1,vignettes/parsing-EML.html,https://cran.r-project.org/web/packages/EML/vignettes/parsing-EML.html,430,NA
EML,1,vignettes/working-with-units.html,https://cran.r-project.org/web/packages/EML/vignettes/working-with-units.html,996,NA
MHTmult,0,NA,NA,NA,NA
MetaboList,0,NA,NA,NA,NA
pafdR,1,vignettes/pafdR-vignette.html,https://cran.r-project.org/web/packages/pafdR/vignettes/pafdR-vignette.html,228,NA
SPADAR,0,NA,NA,NA,NA
ChocoLattes,0,NA,NA,NA,NA
dataseries,0,NA,NA,NA,NA
mockr,0,NA,NA,NA,NA
casebase,1,vignettes/competingRisk.html,https://cran.r-project.org/web/packages/casebase/vignettes/competingRisk.html,967,NA
casebase,1,vignettes/popTime.html,https://cran.r-project.org/web/packages/casebase/vignettes/popTime.html,1186,NA
casebase,1,vignettes/smoothHazard.html,https://cran.r-project.org/web/packages/casebase/vignettes/smoothHazard.html,997,NA
gsrsb,0,NA,NA,NA,NA
WikidataQueryServiceR,0,NA,NA,NA,NA
aSPC,0,NA,NA,NA,NA
mstherm,1,vignettes/mstherm.html,https://cran.r-project.org/web/packages/mstherm/vignettes/mstherm.html,996,NA
bulletr,0,NA,NA,NA,NA
coxphMIC,0,NA,NA,NA,NA
md.log,0,NA,NA,NA,NA
censCov,0,NA,NA,NA,NA
RandMeta,0,NA,NA,NA,NA
zip,0,NA,NA,NA,NA
ajv,1,vignettes/getting-started.html,https://cran.r-project.org/web/packages/ajv/vignettes/getting-started.html,169,NA
BarBorGradient,0,NA,NA,NA,NA
ider,0,NA,NA,NA,NA
nonpar,0,NA,NA,NA,NA
ring,1,vignettes/ring.html,https://cran.r-project.org/web/packages/ring/vignettes/ring.html,1745,NA
ring,1,vignettes/ring_applications.html,https://cran.r-project.org/web/packages/ring/vignettes/ring_applications.html,1558,NA
selectapref,0,NA,NA,NA,NA
startR,0,NA,NA,NA,NA
chemmodlab,0,NA,NA,NA,NA
CrossScreening,1,vignettes/CrossScreening-vignette.pdf,https://cran.r-project.org/web/packages/CrossScreening/vignettes/CrossScreening-vignette.pdf,2767,NA
KENDL,0,NA,NA,NA,NA
RpeakChrom,0,NA,NA,NA,NA
SADISA,1,vignettes/demo.html,https://cran.r-project.org/web/packages/SADISA/vignettes/demo.html,669,NA
simMP,0,NA,NA,NA,NA
statGraph,0,NA,NA,NA,NA
unix,0,NA,NA,NA,NA
PortfolioOptim,0,NA,NA,NA,NA
PCADSC,0,NA,NA,NA,NA
yarrr,1,vignettes/guide.html,https://cran.r-project.org/web/packages/yarrr/vignettes/guide.html,160,NA
yarrr,1,vignettes/piratepal.html,https://cran.r-project.org/web/packages/yarrr/vignettes/piratepal.html,404,NA
yarrr,1,vignettes/pirateplot.html,https://cran.r-project.org/web/packages/yarrr/vignettes/pirateplot.html,960,NA
icosa,1,vignettes/icosaIntroShort.pdf,https://cran.r-project.org/web/packages/icosa/vignettes/icosaIntroShort.pdf,4638,NA
TSGSIS,0,NA,NA,NA,NA
uqr,0,NA,NA,NA,NA
WLreg,0,NA,NA,NA,NA
mro,0,NA,NA,NA,NA
complexity,1,vignettes/vignette_complexity.html,https://cran.r-project.org/web/packages/complexity/vignettes/vignette_complexity.html,1190,NA
bayesCL,0,NA,NA,NA,NA
SeerMapper2010East,0,NA,NA,NA,NA
SeerMapper2010West,0,NA,NA,NA,NA
StatPerMeCo,0,NA,NA,NA,NA
thankr,0,NA,NA,NA,NA
fpest,0,NA,NA,NA,NA
nopaco,1,vignettes/nopaco.pdf,https://cran.r-project.org/web/packages/nopaco/vignettes/nopaco.pdf,578,NA
R2ucare,1,vignettes/vignette_R2ucare.html,https://cran.r-project.org/web/packages/R2ucare/vignettes/vignette_R2ucare.html,822,NA
SeerMapper2010Regs,0,NA,NA,NA,NA
spec,0,NA,NA,NA,NA
Tnseq,0,NA,NA,NA,NA
tubern,1,vignettes/basic_tubern.html,https://cran.r-project.org/web/packages/tubern/vignettes/basic_tubern.html,111,NA
wrangle,0,NA,NA,NA,NA
marcher,1,vignettes/marcher.html,https://cran.r-project.org/web/packages/marcher/vignettes/marcher.html,2697,NA
optrcdmaeAT,0,NA,NA,NA,NA
SeerMapperEast,0,NA,NA,NA,NA
SeerMapperWest,0,NA,NA,NA,NA
fastqcr,0,NA,NA,NA,NA
GADAG,0,NA,NA,NA,NA
GLIDE,1,vignettes/GLIDE.pdf,https://cran.r-project.org/web/packages/GLIDE/vignettes/GLIDE.pdf,665,NA
D3GB,1,vignettes/D3GB.html,https://cran.r-project.org/web/packages/D3GB/vignettes/D3GB.html,417,NA
lspline,1,vignettes/lspline.html,https://cran.r-project.org/web/packages/lspline/vignettes/lspline.html,242,NA
SeerMapperRegs,0,NA,NA,NA,NA
mRchmadness,1,vignettes/summary.html,https://cran.r-project.org/web/packages/mRchmadness/vignettes/summary.html,838,NA
skeletor,0,NA,NA,NA,NA
duckduckr,0,NA,NA,NA,NA
IMTest,1,vignettes/IMT-vignette.html,https://cran.r-project.org/web/packages/IMTest/vignettes/IMT-vignette.html,454,NA
MedDietCalc,1,vignettes/vignette.html,https://cran.r-project.org/web/packages/MedDietCalc/vignettes/vignette.html,3539,NA
micEconIndex,0,NA,NA,NA,NA
secure,0,NA,NA,NA,NA
