name,pkg_first
standardize,https://cran.r-project.org/src/contrib/Archive/standardize/standardize_0.1.0.tar.gz
featurizer,https://cran.r-project.org/src/contrib/Archive/featurizer/featurizer_0.1.tar.gz
orderstats,https://cran.r-project.org/src/contrib/orderstats_0.1.0.tar.gz
colorpatch,https://cran.r-project.org/src/contrib/colorpatch_0.1.2.tar.gz
soptdmaeA,https://cran.r-project.org/src/contrib/soptdmaeA_1.0.0.tar.gz
frequencies,https://cran.r-project.org/src/contrib/frequencies_0.1.1.tar.gz
getmstatistic,https://cran.r-project.org/src/contrib/Archive/getmstatistic/getmstatistic_0.1.0.tar.gz
mixEMM,https://cran.r-project.org/src/contrib/mixEMM_1.0.tar.gz
Risk,https://cran.r-project.org/src/contrib/Risk_1.0.tar.gz
xsp,https://cran.r-project.org/src/contrib/xsp_0.1.2.tar.gz
gqlr,https://cran.r-project.org/src/contrib/gqlr_0.0.1.tar.gz
iNOTE,https://cran.r-project.org/src/contrib/iNOTE_1.0.tar.gz
BAYESDEF,https://cran.r-project.org/src/contrib/BAYESDEF_0.1.0.tar.gz
bdlp,https://cran.r-project.org/src/contrib/bdlp_0.9-1.tar.gz
covfefe,https://cran.r-project.org/src/contrib/covfefe_0.1.0.tar.gz
gamlssbssn,https://cran.r-project.org/src/contrib/gamlssbssn_0.1.0.tar.gz
gghalfnorm,https://cran.r-project.org/src/contrib/Archive/gghalfnorm/gghalfnorm_1.1.1.tar.gz
HDCI,https://cran.r-project.org/src/contrib/HDCI_1.0-2.tar.gz
iadf,https://cran.r-project.org/src/contrib/iadf_0.1.0.tar.gz
piton,https://cran.r-project.org/src/contrib/Archive/piton/piton_0.1.0.tar.gz
pwrAB,https://cran.r-project.org/src/contrib/pwrAB_0.1.0.tar.gz
rpst,https://cran.r-project.org/src/contrib/rpst_1.0.0.tar.gz
themetagenomics,https://cran.r-project.org/src/contrib/themetagenomics_0.1.0.tar.gz
zstdr,https://cran.r-project.org/src/contrib/Archive/zstdr/zstdr_0.1.0.tar.gz
capn,https://cran.r-project.org/src/contrib/capn_1.0.0.tar.gz
imaginator,https://cran.r-project.org/src/contrib/imaginator_0.1.1.tar.gz
ck37r,https://cran.r-project.org/src/contrib/ck37r_1.0.0.tar.gz
eesim,https://cran.r-project.org/src/contrib/eesim_0.1.0.tar.gz
glmertree,https://cran.r-project.org/src/contrib/glmertree_0.1-1.tar.gz
KRMM,https://cran.r-project.org/src/contrib/KRMM_1.0.tar.gz
NB.MClust,https://cran.r-project.org/src/contrib/Archive/NB.MClust/NB.MClust_1.0.0.tar.gz
hypersampleplan,https://cran.r-project.org/src/contrib/hypersampleplan_0.1.1.tar.gz
logOfGamma,https://cran.r-project.org/src/contrib/logOfGamma_0.0.1.tar.gz
webglobe,https://cran.r-project.org/src/contrib/webglobe_1.0.2.tar.gz
kerasR,https://cran.r-project.org/src/contrib/Archive/kerasR/kerasR_0.4.1.tar.gz
QPBoot,https://cran.r-project.org/src/contrib/QPBoot_0.2.tar.gz
baitmet,https://cran.r-project.org/src/contrib/Archive/baitmet/baitmet_1.0.0.tar.gz
difconet,https://cran.r-project.org/src/contrib/difconet_1.0-4.tar.gz
ElastH,https://cran.r-project.org/src/contrib/Archive/ElastH/ElastH_0.3.tar.gz
ids,https://cran.r-project.org/src/contrib/Archive/ids/ids_1.0.0.tar.gz
ImaginR,https://cran.r-project.org/src/contrib/ImaginR_0.1.7.tar.gz
logistic4p,https://cran.r-project.org/src/contrib/logistic4p_1.5.tar.gz
pencopulaCond,https://cran.r-project.org/src/contrib/pencopulaCond_0.2.tar.gz
mdpeer,https://cran.r-project.org/src/contrib/Archive/mdpeer/mdpeer_0.1.0.tar.gz
DDM,https://cran.r-project.org/src/contrib/DDM_1.0-0.tar.gz
dfCompare,https://cran.r-project.org/src/contrib/dfCompare_1.0.0.tar.gz
phrasemachine,https://cran.r-project.org/src/contrib/Archive/phrasemachine/phrasemachine_1.0.0.tar.gz
here,https://cran.r-project.org/src/contrib/here_0.1.tar.gz
SmartSVA,https://cran.r-project.org/src/contrib/Archive/SmartSVA/SmartSVA_0.1.0.tar.gz
didrooRFM,https://cran.r-project.org/src/contrib/didrooRFM_1.0.0.tar.gz
polypoly,https://cran.r-project.org/src/contrib/polypoly_0.0.2.tar.gz
SeerMapper,https://cran.r-project.org/src/contrib/SeerMapper_1.2.0.tar.gz
stratvns,https://cran.r-project.org/src/contrib/stratvns_1.0.tar.gz
CharFun,https://cran.r-project.org/src/contrib/CharFun_0.1.0.tar.gz
stratbr,https://cran.r-project.org/src/contrib/Archive/stratbr/stratbr_1.0.tar.gz
tictactoe,https://cran.r-project.org/src/contrib/Archive/tictactoe/tictactoe_0.2.0.tar.gz
apng,https://cran.r-project.org/src/contrib/apng_1.0.tar.gz
rdoxygen,https://cran.r-project.org/src/contrib/rdoxygen_1.0.0.tar.gz
timelineR,https://cran.r-project.org/src/contrib/timelineR_0.1.0.tar.gz
TriadSim,https://cran.r-project.org/src/contrib/Archive/TriadSim/TriadSim_0.0.1.tar.gz
lans2r,https://cran.r-project.org/src/contrib/lans2r_1.0.5.tar.gz
wally,https://cran.r-project.org/src/contrib/Archive/wally/wally_1.0.8.tar.gz
RHPCBenchmark,https://cran.r-project.org/src/contrib/RHPCBenchmark_0.1.0.tar.gz
RNAstructureModuleMiner,https://cran.r-project.org/src/contrib/RNAstructureModuleMiner_0.1.0.tar.gz
ROI.models.miplib,https://cran.r-project.org/src/contrib/ROI.models.miplib_0.0-1.tar.gz
rpatrec,https://cran.r-project.org/src/contrib/Archive/rpatrec/rpatrec_0.9.1.tar.gz
xLLiM,https://cran.r-project.org/src/contrib/Archive/xLLiM/xLLiM_1.0.tar.gz
Rd2md,https://cran.r-project.org/src/contrib/Archive/Rd2md/Rd2md_0.0.1.tar.gz
sotu,https://cran.r-project.org/src/contrib/sotu_1.0.2.tar.gz
NPMOD,https://cran.r-project.org/src/contrib/NPMOD_0.1.0.tar.gz
AHMbook,https://cran.r-project.org/src/contrib/Archive/AHMbook/AHMbook_0.1.3.tar.gz
CATT,https://cran.r-project.org/src/contrib/Archive/CATT/CATT_1.0.tar.gz
checkarg,https://cran.r-project.org/src/contrib/checkarg_0.1.0.tar.gz
kdevine,https://cran.r-project.org/src/contrib/Archive/kdevine/kdevine_0.3.0.tar.gz
numKM,https://cran.r-project.org/src/contrib/numKM_0.1.0.tar.gz
poisbinom,https://cran.r-project.org/src/contrib/Archive/poisbinom/poisbinom_1.0.0.tar.gz
printr,https://cran.r-project.org/src/contrib/printr_0.1.tar.gz
GUIgems,https://cran.r-project.org/src/contrib/GUIgems_0.1.tar.gz
easyNCDF,https://cran.r-project.org/src/contrib/Archive/easyNCDF/easyNCDF_0.0.1.tar.gz
zeligverse,https://cran.r-project.org/src/contrib/Archive/zeligverse/zeligverse_0.1.0.tar.gz
ExcessMass,https://cran.r-project.org/src/contrib/ExcessMass_1.0.tar.gz
PROscorer,https://cran.r-project.org/src/contrib/PROscorer_0.0.1.tar.gz
rif,https://cran.r-project.org/src/contrib/Archive/rif/rif_0.1.0.tar.gz
PairwiseD,https://cran.r-project.org/src/contrib/Archive/PairwiseD/PairwiseD_0.9.58.tar.gz
PROscorerTools,https://cran.r-project.org/src/contrib/PROscorerTools_0.0.1.tar.gz
slim,https://cran.r-project.org/src/contrib/Archive/slim/slim_0.1.0.tar.gz
gomms,https://cran.r-project.org/src/contrib/gomms_1.0.tar.gz
GEEmediate,https://cran.r-project.org/src/contrib/Archive/GEEmediate/GEEmediate_1.0.0.tar.gz
learnrbook,https://cran.r-project.org/src/contrib/learnrbook_0.0.2.tar.gz
mbgraphic,https://cran.r-project.org/src/contrib/mbgraphic_1.0.0.tar.gz
diffMeshGP,https://cran.r-project.org/src/contrib/diffMeshGP_0.1.0.tar.gz
EpistemicGameTheory,https://cran.r-project.org/src/contrib/Archive/EpistemicGameTheory/EpistemicGameTheory_0.1.0.tar.gz
fastTextR,https://cran.r-project.org/src/contrib/fastTextR_1.0.tar.gz
iGSEA,https://cran.r-project.org/src/contrib/iGSEA_1.2.tar.gz
jocre,https://cran.r-project.org/src/contrib/Archive/jocre/jocre_0.1.tar.gz
lifelogr,https://cran.r-project.org/src/contrib/lifelogr_0.1.0.tar.gz
shinycssloaders,https://cran.r-project.org/src/contrib/Archive/shinycssloaders/shinycssloaders_0.1.0.tar.gz
sinib,https://cran.r-project.org/src/contrib/sinib_1.0.0.tar.gz
usedist,https://cran.r-project.org/src/contrib/usedist_0.1.0.tar.gz
iECAT,https://cran.r-project.org/src/contrib/iECAT_0.8.tar.gz
lhmixr,https://cran.r-project.org/src/contrib/lhmixr_0.1.0.tar.gz
pawls,https://cran.r-project.org/src/contrib/pawls_1.0.0.tar.gz
WebGestaltR,https://cran.r-project.org/src/contrib/Archive/WebGestaltR/WebGestaltR_0.0.5.tar.gz
lindia,https://cran.r-project.org/src/contrib/lindia_0.9.tar.gz
lsasim,https://cran.r-project.org/src/contrib/Archive/lsasim/lsasim_1.0.0.tar.gz
outbreaks,https://cran.r-project.org/src/contrib/Archive/outbreaks/outbreaks_1.0.0.tar.gz
qrsvm,https://cran.r-project.org/src/contrib/qrsvm_0.2.1.tar.gz
AcuityView,https://cran.r-project.org/src/contrib/AcuityView_0.1.tar.gz
plotprotein,https://cran.r-project.org/src/contrib/plotprotein_1.0.tar.gz
IndianTaxCalc,https://cran.r-project.org/src/contrib/Archive/IndianTaxCalc/IndianTaxCalc_1.0.1.tar.gz
RPEXE.RPEXT,https://cran.r-project.org/src/contrib/RPEXE.RPEXT_0.0.1.tar.gz
PROreg,https://cran.r-project.org/src/contrib/PROreg_1.0.tar.gz
pwr2,https://cran.r-project.org/src/contrib/pwr2_1.0.tar.gz
cowbell,https://cran.r-project.org/src/contrib/cowbell_0.1.0.tar.gz
crunchy,https://cran.r-project.org/src/contrib/crunchy_0.2.0.tar.gz
ContourFunctions,https://cran.r-project.org/src/contrib/ContourFunctions_0.1.0.tar.gz
DataGraph,https://cran.r-project.org/src/contrib/Archive/DataGraph/DataGraph_1.0.tar.gz
idar,https://cran.r-project.org/src/contrib/idar_1.0.tar.gz
seasonalview,https://cran.r-project.org/src/contrib/Archive/seasonalview/seasonalview_0.1.3.tar.gz
kmcudaR,https://cran.r-project.org/src/contrib/kmcudaR_1.0.0.tar.gz
m2b,https://cran.r-project.org/src/contrib/m2b_1.0.tar.gz
qrmix,https://cran.r-project.org/src/contrib/qrmix_0.9.0.tar.gz
discord,https://cran.r-project.org/src/contrib/discord_0.1.tar.gz
dsrTest,https://cran.r-project.org/src/contrib/Archive/dsrTest/dsrTest_0.1.tar.gz
KSEAapp,https://cran.r-project.org/src/contrib/KSEAapp_0.99.0.tar.gz
mut,https://cran.r-project.org/src/contrib/mut_1.1.tar.gz
ncdump,https://cran.r-project.org/src/contrib/ncdump_0.0.3.tar.gz
onehot,https://cran.r-project.org/src/contrib/onehot_0.1.1.tar.gz
angstroms,https://cran.r-project.org/src/contrib/angstroms_0.0.1.tar.gz
EML,https://cran.r-project.org/src/contrib/Archive/EML/EML_1.0.1.tar.gz
MHTmult,https://cran.r-project.org/src/contrib/MHTmult_0.1.0.tar.gz
MetaboList,https://cran.r-project.org/src/contrib/Archive/MetaboList/MetaboList_1.0.tar.gz
pafdR,https://cran.r-project.org/src/contrib/pafdR_1.0.tar.gz
SPADAR,https://cran.r-project.org/src/contrib/SPADAR_1.0.tar.gz
ChocoLattes,https://cran.r-project.org/src/contrib/ChocoLattes_0.1.0.tar.gz
dataseries,https://cran.r-project.org/src/contrib/Archive/dataseries/dataseries_0.1.0.tar.gz
mockr,https://cran.r-project.org/src/contrib/mockr_0.1.tar.gz
casebase,https://cran.r-project.org/src/contrib/casebase_0.1.0.tar.gz
gsrsb,https://cran.r-project.org/src/contrib/gsrsb_1.0.3.tar.gz
WikidataQueryServiceR,https://cran.r-project.org/src/contrib/Archive/WikidataQueryServiceR/WikidataQueryServiceR_0.1.0.tar.gz
aSPC,https://cran.r-project.org/src/contrib/aSPC_0.1.2.tar.gz
mstherm,https://cran.r-project.org/src/contrib/mstherm_0.4.7.tar.gz
bulletr,https://cran.r-project.org/src/contrib/bulletr_0.1.tar.gz
coxphMIC,https://cran.r-project.org/src/contrib/coxphMIC_0.1.0.tar.gz
md.log,https://cran.r-project.org/src/contrib/md.log_0.1.1.tar.gz
censCov,https://cran.r-project.org/src/contrib/censCov_1.0-0.tar.gz
RandMeta,https://cran.r-project.org/src/contrib/RandMeta_0.1.0.tar.gz
zip,https://cran.r-project.org/src/contrib/zip_1.0.0.tar.gz
ajv,https://cran.r-project.org/src/contrib/ajv_1.0.0.tar.gz
BarBorGradient,https://cran.r-project.org/src/contrib/BarBorGradient_1.0.5.tar.gz
ider,https://cran.r-project.org/src/contrib/ider_0.1.0.tar.gz
nonpar,https://cran.r-project.org/src/contrib/Archive/nonpar/nonpar_1.0.0.tar.gz
ring,https://cran.r-project.org/src/contrib/ring_1.0.0.tar.gz
selectapref,https://cran.r-project.org/src/contrib/selectapref_0.1.0.tar.gz
startR,https://cran.r-project.org/src/contrib/startR_0.0.1.tar.gz
chemmodlab,https://cran.r-project.org/src/contrib/chemmodlab_1.0.0.tar.gz
CrossScreening,https://cran.r-project.org/src/contrib/Archive/CrossScreening/CrossScreening_0.0.1.tar.gz
KENDL,https://cran.r-project.org/src/contrib/Archive/KENDL/KENDL_1.0.tar.gz
RpeakChrom,https://cran.r-project.org/src/contrib/Archive/RpeakChrom/RpeakChrom_0.1.0.tar.gz
SADISA,https://cran.r-project.org/src/contrib/SADISA_1.0.tar.gz
simMP,https://cran.r-project.org/src/contrib/simMP_0.17.3.tar.gz
statGraph,https://cran.r-project.org/src/contrib/statGraph_0.1.0.tar.gz
unix,https://cran.r-project.org/src/contrib/Archive/unix/unix_1.0.tar.gz
PortfolioOptim,https://cran.r-project.org/src/contrib/PortfolioOptim_1.0.3.tar.gz
PCADSC,https://cran.r-project.org/src/contrib/PCADSC_0.8.0.tar.gz
yarrr,https://cran.r-project.org/src/contrib/Archive/yarrr/yarrr_0.0.9.tar.gz
icosa,https://cran.r-project.org/src/contrib/Archive/icosa/icosa_0.9.80.tar.gz
TSGSIS,https://cran.r-project.org/src/contrib/TSGSIS_0.1.tar.gz
uqr,https://cran.r-project.org/src/contrib/Archive/uqr/uqr_0.1.0.tar.gz
WLreg,https://cran.r-project.org/src/contrib/WLreg_1.0.0.tar.gz
mro,https://cran.r-project.org/src/contrib/mro_0.1.1.tar.gz
complexity,https://cran.r-project.org/src/contrib/Archive/complexity/complexity_1.0.0.tar.gz
bayesCL,https://cran.r-project.org/src/contrib/bayesCL_0.0.1.tar.gz
SeerMapper2010East,https://cran.r-project.org/src/contrib/SeerMapper2010East_1.2.0.tar.gz
SeerMapper2010West,https://cran.r-project.org/src/contrib/SeerMapper2010West_1.2.0.tar.gz
StatPerMeCo,https://cran.r-project.org/src/contrib/StatPerMeCo_0.1.0.tar.gz
thankr,https://cran.r-project.org/src/contrib/thankr_1.0.0.tar.gz
fpest,https://cran.r-project.org/src/contrib/fpest_0.1.1.tar.gz
nopaco,https://cran.r-project.org/src/contrib/Archive/nopaco/nopaco_0.99.4.tar.gz
R2ucare,https://cran.r-project.org/src/contrib/R2ucare_1.0.0.tar.gz
SeerMapper2010Regs,https://cran.r-project.org/src/contrib/SeerMapper2010Regs_1.2.0.tar.gz
spec,https://cran.r-project.org/src/contrib/Archive/spec/spec_0.1.1.tar.gz
Tnseq,https://cran.r-project.org/src/contrib/Archive/Tnseq/Tnseq_0.1.1.tar.gz
tubern,https://cran.r-project.org/src/contrib/tubern_0.1.0.tar.gz
wrangle,https://cran.r-project.org/src/contrib/Archive/wrangle/wrangle_0.3.tar.gz
marcher,https://cran.r-project.org/src/contrib/marcher_0.0-2.tar.gz
optrcdmaeAT,https://cran.r-project.org/src/contrib/optrcdmaeAT_1.0.0.tar.gz
SeerMapperEast,https://cran.r-project.org/src/contrib/SeerMapperEast_1.2.0.tar.gz
SeerMapperWest,https://cran.r-project.org/src/contrib/SeerMapperWest_1.2.0.tar.gz
fastqcr,https://cran.r-project.org/src/contrib/fastqcr_0.1.0.tar.gz
GADAG,https://cran.r-project.org/src/contrib/GADAG_0.99.0.tar.gz
GLIDE,https://cran.r-project.org/src/contrib/GLIDE_1.0.1.tar.gz
D3GB,https://cran.r-project.org/src/contrib/D3GB_1.1.tar.gz
lspline,https://cran.r-project.org/src/contrib/lspline_1.0-0.tar.gz
SeerMapperRegs,https://cran.r-project.org/src/contrib/SeerMapperRegs_1.2.0.tar.gz
mRchmadness,https://cran.r-project.org/src/contrib/mRchmadness_1.0.0.tar.gz
skeletor,https://cran.r-project.org/src/contrib/Archive/skeletor/skeletor_1.0.0.tar.gz
duckduckr,https://cran.r-project.org/src/contrib/duckduckr_1.0.0.tar.gz
IMTest,https://cran.r-project.org/src/contrib/IMTest_1.0.0.tar.gz
MedDietCalc,https://cran.r-project.org/src/contrib/MedDietCalc_0.1.0.tar.gz
micEconIndex,https://cran.r-project.org/src/contrib/micEconIndex_0.1-6.tar.gz
secure,https://cran.r-project.org/src/contrib/Archive/secure/secure_0.1.tar.gz
sylcount,https://cran.r-project.org/src/contrib/sylcount_0.1-0.tar.gz
classifierplots,https://cran.r-project.org/src/contrib/Archive/classifierplots/classifierplots_1.3.1.tar.gz
CoFRA,https://cran.r-project.org/src/contrib/Archive/CoFRA/CoFRA_0.1001.tar.gz
eshrink,https://cran.r-project.org/src/contrib/eshrink_0.1.0.tar.gz
zfa,https://cran.r-project.org/src/contrib/zfa_1.0.tar.gz
HYRISK,https://cran.r-project.org/src/contrib/HYRISK_1.2.tar.gz
TSMN,https://cran.r-project.org/src/contrib/TSMN_1.0.0.tar.gz
afmToolkit,https://cran.r-project.org/src/contrib/afmToolkit_0.0.1.tar.gz
groupsubsetselection,https://cran.r-project.org/src/contrib/groupsubsetselection_1.0.3.tar.gz
nlshelper,https://cran.r-project.org/src/contrib/nlshelper_0.2.tar.gz
vesselr,https://cran.r-project.org/src/contrib/Archive/vesselr/vesselr_0.1.0.tar.gz
xbreed,https://cran.r-project.org/src/contrib/Archive/xbreed/xbreed_1.0.0.tar.gz
xyz,https://cran.r-project.org/src/contrib/Archive/xyz/xyz_0.1.tar.gz
enrichR,https://cran.r-project.org/src/contrib/enrichR_1.0.tar.gz
medicare,https://cran.r-project.org/src/contrib/Archive/medicare/medicare_0.1.0.tar.gz
grapes,https://cran.r-project.org/src/contrib/grapes_1.0.0.tar.gz
InterfaceqPCR,https://cran.r-project.org/src/contrib/InterfaceqPCR_1.0.tar.gz
SARP.moodle,https://cran.r-project.org/src/contrib/Archive/SARP.moodle/SARP.moodle_0.3.6.tar.gz
tensorr,https://cran.r-project.org/src/contrib/tensorr_0.1.0.tar.gz
aptg,https://cran.r-project.org/src/contrib/aptg_0.1.0.tar.gz
focusedMDS,https://cran.r-project.org/src/contrib/Archive/focusedMDS/focusedMDS_1.2.4.tar.gz
kscons,https://cran.r-project.org/src/contrib/kscons_0.7.0.tar.gz
optim.functions,https://cran.r-project.org/src/contrib/optim.functions_0.1.tar.gz
BLModel,https://cran.r-project.org/src/contrib/BLModel_1.0.2.tar.gz
fam2r,https://cran.r-project.org/src/contrib/fam2r_1.2.tar.gz
metavcov,https://cran.r-project.org/src/contrib/Archive/metavcov/metavcov_0.1.tar.gz
moezipfR,https://cran.r-project.org/src/contrib/Archive/moezipfR/moezipfR_1.0.tar.gz
patternize,https://cran.r-project.org/src/contrib/Archive/patternize/patternize_0.0.1.tar.gz
tilegramsR,https://cran.r-project.org/src/contrib/Archive/tilegramsR/tilegramsR_0.1.4.tar.gz
tsqn,https://cran.r-project.org/src/contrib/tsqn_1.0.0.tar.gz
itan,https://cran.r-project.org/src/contrib/itan_1.0.tar.gz
shinyHeatmaply,https://cran.r-project.org/src/contrib/shinyHeatmaply_0.1.0.tar.gz
NetworkRiskMeasures,https://cran.r-project.org/src/contrib/Archive/NetworkRiskMeasures/NetworkRiskMeasures_0.1.1.tar.gz
slimrec,https://cran.r-project.org/src/contrib/slimrec_0.1.0.tar.gz
TeachBayes,https://cran.r-project.org/src/contrib/Archive/TeachBayes/TeachBayes_0.1.0.tar.gz
vortexRdata,https://cran.r-project.org/src/contrib/vortexRdata_1.0.3.tar.gz
docstring,https://cran.r-project.org/src/contrib/docstring_1.0.0.tar.gz
IPWsurvival,https://cran.r-project.org/src/contrib/IPWsurvival_0.5.tar.gz
PCFAM,https://cran.r-project.org/src/contrib/PCFAM_1.0.tar.gz
affluenceIndex,https://cran.r-project.org/src/contrib/affluenceIndex_1.0.tar.gz
summariser,https://cran.r-project.org/src/contrib/summariser_0.1.0.tar.gz
tsxtreme,https://cran.r-project.org/src/contrib/Archive/tsxtreme/tsxtreme_0.3.tar.gz
CVR,https://cran.r-project.org/src/contrib/CVR_0.1.1.tar.gz
pathmapping,https://cran.r-project.org/src/contrib/Archive/pathmapping/pathmapping_1.0.1.tar.gz
xlsimple,https://cran.r-project.org/src/contrib/xlsimple_0.0.1.tar.gz
FMC,https://cran.r-project.org/src/contrib/FMC_1.0.0.tar.gz
gpg,https://cran.r-project.org/src/contrib/Archive/gpg/gpg_0.1.tar.gz
orgutils,https://cran.r-project.org/src/contrib/orgutils_0.4-1.tar.gz
rnaturalearth,https://cran.r-project.org/src/contrib/rnaturalearth_0.1.0.tar.gz
rolr,https://cran.r-project.org/src/contrib/rolr_1.0.0.tar.gz
stmgp,https://cran.r-project.org/src/contrib/stmgp_1.0.tar.gz
EstimateGroupNetwork,https://cran.r-project.org/src/contrib/EstimateGroupNetwork_0.1.2.tar.gz
Rvoterdistance,https://cran.r-project.org/src/contrib/Rvoterdistance_1.1.tar.gz
shinyShortcut,https://cran.r-project.org/src/contrib/shinyShortcut_0.1.0.tar.gz
OSCV,https://cran.r-project.org/src/contrib/OSCV_1.0.tar.gz
BASS,https://cran.r-project.org/src/contrib/Archive/BASS/BASS_0.1.0.tar.gz
BCSub,https://cran.r-project.org/src/contrib/Archive/BCSub/BCSub_0.2.tar.gz
CNull,https://cran.r-project.org/src/contrib/CNull_1.0.tar.gz
FlexDir,https://cran.r-project.org/src/contrib/FlexDir_1.0.tar.gz
RankingProject,https://cran.r-project.org/src/contrib/RankingProject_0.1.1.tar.gz
rolypoly,https://cran.r-project.org/src/contrib/rolypoly_0.1.0.tar.gz
gee4,https://cran.r-project.org/src/contrib/gee4_0.1.0.0.tar.gz
gatepoints,https://cran.r-project.org/src/contrib/Archive/gatepoints/gatepoints_0.0.1.tar.gz
outreg,https://cran.r-project.org/src/contrib/outreg_0.2.2.tar.gz
collpcm,https://cran.r-project.org/src/contrib/collpcm_1.0.tar.gz
radmixture,https://cran.r-project.org/src/contrib/radmixture_0.0.1.tar.gz
cmpprocess,https://cran.r-project.org/src/contrib/cmpprocess_1.0.tar.gz
iNextPD,https://cran.r-project.org/src/contrib/iNextPD_0.3.2.tar.gz
rdataretriever,https://cran.r-project.org/src/contrib/rdataretriever_1.0.0.tar.gz
HoRM,https://cran.r-project.org/src/contrib/Archive/HoRM/HoRM_0.1.0.tar.gz
SigOptR,https://cran.r-project.org/src/contrib/SigOptR_0.0.1.tar.gz
CONS,https://cran.r-project.org/src/contrib/Archive/CONS/CONS_0.1.0.tar.gz
iSDM,https://cran.r-project.org/src/contrib/iSDM_1.0.tar.gz
SymTS,https://cran.r-project.org/src/contrib/SymTS_1.0.tar.gz
VertexSort,https://cran.r-project.org/src/contrib/Archive/VertexSort/VertexSort_0.1-0.tar.gz
badger,https://cran.r-project.org/src/contrib/badger_0.0.2.tar.gz
BCellMA,https://cran.r-project.org/src/contrib/Archive/BCellMA/BCellMA_0.1.tar.gz
NHLData,https://cran.r-project.org/src/contrib/NHLData_1.0.0.tar.gz
readOffice,https://cran.r-project.org/src/contrib/readOffice_0.2.2.tar.gz
cpr,https://cran.r-project.org/src/contrib/cpr_0.2.3.tar.gz
otinference,https://cran.r-project.org/src/contrib/otinference_0.1.0.tar.gz
remindR,https://cran.r-project.org/src/contrib/remindR_0.0.1.tar.gz
edarf,https://cran.r-project.org/src/contrib/Archive/edarf/edarf_1.0.0.tar.gz
funchir,https://cran.r-project.org/src/contrib/Archive/funchir/funchir_0.1.3.tar.gz
gt4ireval,https://cran.r-project.org/src/contrib/gt4ireval_2.0.tar.gz
MLID,https://cran.r-project.org/src/contrib/Archive/MLID/MLID_1.0.0.tar.gz
twilio,https://cran.r-project.org/src/contrib/twilio_0.1.0.tar.gz
VarED,https://cran.r-project.org/src/contrib/VarED_1.0.0.tar.gz
CPsurv,https://cran.r-project.org/src/contrib/CPsurv_1.0.0.tar.gz
SubgrpID,https://cran.r-project.org/src/contrib/Archive/SubgrpID/SubgrpID_0.10.tar.gz
CensSpatial,https://cran.r-project.org/src/contrib/Archive/CensSpatial/CensSpatial_1.0.tar.gz
cghRA,https://cran.r-project.org/src/contrib/cghRA_1.6.0.tar.gz
Dpit,https://cran.r-project.org/src/contrib/Dpit_1.0.tar.gz
cropdatape,https://cran.r-project.org/src/contrib/cropdatape_1.0.0.tar.gz
fitplc,https://cran.r-project.org/src/contrib/Archive/fitplc/fitplc_1.0.tar.gz
gaiah,https://cran.r-project.org/src/contrib/gaiah_0.0.2.tar.gz
WPKDE,https://cran.r-project.org/src/contrib/WPKDE_0.1.tar.gz
DiffNet,https://cran.r-project.org/src/contrib/DiffNet_1.0-0.tar.gz
rcc,https://cran.r-project.org/src/contrib/rcc_1.0.0.tar.gz
dirmcmc,https://cran.r-project.org/src/contrib/dirmcmc_1.3.3.tar.gz
extdplyr,https://cran.r-project.org/src/contrib/Archive/extdplyr/extdplyr_0.1.3.tar.gz
fontHind,https://cran.r-project.org/src/contrib/fontHind_0.1.1.tar.gz
fontMPlus,https://cran.r-project.org/src/contrib/fontMPlus_0.1.1.tar.gz
gbts,https://cran.r-project.org/src/contrib/Archive/gbts/gbts_1.0.0.tar.gz
leafletCN,https://cran.r-project.org/src/contrib/Archive/leafletCN/leafletCN_0.1.tar.gz
misreport,https://cran.r-project.org/src/contrib/Archive/misreport/misreport_0.1.0.tar.gz
automagic,https://cran.r-project.org/src/contrib/automagic_0.3.tar.gz
AWR.Kinesis,https://cran.r-project.org/src/contrib/AWR.Kinesis_1.7.3.tar.gz
betacal,https://cran.r-project.org/src/contrib/betacal_0.1.0.tar.gz
ccafs,https://cran.r-project.org/src/contrib/ccafs_0.1.0.tar.gz
europop,https://cran.r-project.org/src/contrib/Archive/europop/europop_0.3.tar.gz
som.nn,https://cran.r-project.org/src/contrib/Archive/som.nn/som.nn_1.0.3.tar.gz
TAR,https://cran.r-project.org/src/contrib/TAR_1.0.tar.gz
EnviroPRA,https://cran.r-project.org/src/contrib/EnviroPRA_1.0.tar.gz
InvasionCorrection,https://cran.r-project.org/src/contrib/InvasionCorrection_0.1.tar.gz
naptime,https://cran.r-project.org/src/contrib/Archive/naptime/naptime_1.0.0.tar.gz
neighbr,https://cran.r-project.org/src/contrib/neighbr_1.0.tar.gz
prefeR,https://cran.r-project.org/src/contrib/prefeR_0.1.1.tar.gz
robustarima,https://cran.r-project.org/src/contrib/robustarima_0.2.5.tar.gz
BayesSpec,https://cran.r-project.org/src/contrib/BayesSpec_0.5.3.tar.gz
BCC1997,https://cran.r-project.org/src/contrib/BCC1997_0.1.1.tar.gz
bsearchtools,https://cran.r-project.org/src/contrib/Archive/bsearchtools/bsearchtools_0.0.41.tar.gz
DecorateR,https://cran.r-project.org/src/contrib/Archive/DecorateR/DecorateR_0.1.0.tar.gz
lclGWAS,https://cran.r-project.org/src/contrib/Archive/lclGWAS/lclGWAS_1.0.1.tar.gz
mle.tools,https://cran.r-project.org/src/contrib/mle.tools_1.0.0.tar.gz
